Name,Size,Timings,Owner,Rent,Location,City,State,Date,Time,Item,Item_Description,Packed,Quantity,Sold,UnitPrice,Profit
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-06,06:03:31,Drinks,Domestic,Yes,75,8,30.95,97.63
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-06,06:23:18,Mysorepak,Local,No,41,35,43.77,372.38
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-11,10:27:13,Lighters,Local,Yes,25,20,52.57,144.06
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-14,21:33:08,Peanuts,Local,No,65,26,58.15,437.68
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-25,16:56:43,Lighters,Local,Yes,76,65,34.4,869.17
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-12,19:37:12,Sweets,Local,No,33,22,4.93,32.76
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-06,17:07:45,Chewing Gum,Domestic,Yes,12,2,16.34,6.35
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-29,20:10:09,Chewing Gum,Domestic,Yes,90,20,56.84,176.9
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-14,13:21:17,Jelly,Local,No,91,87,47.37,657.56
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-29,20:38:14,Sweets,Local,No,40,25,27.44,272.06
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-26,18:51:32,Sweets,Local,No,59,51,17.25,123.82
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-20,17:52:29,Jelly,Local,No,39,22,53.12,255.71
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-03,20:50:49,Jelly,Local,No,44,37,13.46,81.43
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-15,19:03:59,Chewing Gum,Domestic,Yes,11,2,51.09,32.79
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-23,19:42:35,Jelly,Local,No,61,55,28.52,200.34
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-13,01:48:30,Soanpapdi,Local,No,7,6,16.92,34.87
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-01,11:21:39,Peanuts,Local,No,26,2,30.67,14.4
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-08-02,23:59:40,Drinks,Domestic,Yes,26,24,46.57,129.62
Falan's Pan Shop,78,7:00 - 23:00,Maya Oak,5633,"H.No. 07, Bali Zila",Kanpur,Uttar Pradesh,2025-07-31,04:11:07,Soda,Domestic,Yes,71,18,40.8,77.86
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-24,17:39:25,Soanpapdi,Local,No,75,56,44.48,868.92
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-27,12:44:43,Sweets,Local,No,94,71,39.06,444.46
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-22,02:10:27,Peanuts,Local,No,32,10,56.45,193.82
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-04,06:37:19,Peanuts,Local,No,18,7,23.13,53.88
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-07,21:13:16,Chocolates,Domestic,Yes,55,16,30.12,80.53
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-06,21:10:15,Soanpapdi,Local,No,8,3,7.28,8.64
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-15,11:04:33,Biscuits,Domestic,Yes,6,2,46.58,25.06
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-11,06:40:47,Cigarettes,Domestic,Yes,7,6,59.37,78.73
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-26,12:08:13,Match Boxes,Local,No,40,34,25.21,111.48
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-11,04:38:54,Lighters,Local,Yes,33,1,47.85,18.56
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-09,20:00:21,Soda,International,Yes,6,2,21.44,4.8
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-13,07:17:35,Mysorepak,Local,No,46,30,22.91,213.45
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-24,19:12:56,Cigarettes,Domestic,Yes,26,5,9.87,16.69
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-30,09:31:30,Peanuts,Local,No,51,34,19.57,244.05
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-23,23:12:08,Soda,International,Yes,80,24,36.25,341.54
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-18,22:51:13,Chips,Domestic,Yes,91,46,20.27,180.86
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-15,11:49:53,Jelly,Local,No,41,11,15.14,30.77
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-03,04:28:59,Chewing Gum,International,Yes,63,47,25.72,360.45
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-30,22:33:35,Drinks,Domestic,Yes,10,3,51.44,55.03
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-21,16:22:48,Sweets,Local,No,96,37,46.23,608.66
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-17,21:45:02,Sweets,Local,No,54,22,58.92,221.99
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-07,11:13:10,Soanpapdi,Local,No,34,4,40.8,19.14
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-31,03:42:10,Mysorepak,Local,No,79,51,41.78,850.84
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-06,11:44:13,Match Boxes,Local,No,64,49,11.25,87.29
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-18,04:23:28,Lighters,Local,Yes,26,2,52.01,31.84
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-01,21:15:34,Biscuits,International,Yes,42,17,44.65,85.66
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-24,22:34:29,Chewing Gum,Domestic,Yes,12,11,58.51,170.18
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-11,02:00:27,Sweets,Local,No,86,48,7.93,78.74
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-28,08:44:01,Soanpapdi,Local,No,42,28,59.29,470.17
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-28,01:09:23,Chocolates,International,Yes,81,41,53.02,378.94
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-22,03:16:28,Sweets,Local,No,71,19,38.3,201.05
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-08,17:59:33,Biscuits,International,Yes,91,6,15.41,36.21
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-09,12:50:08,Chocolates,Domestic,Yes,65,30,57.81,234.57
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-17,17:04:36,Drinks,Domestic,Yes,41,17,52.82,281.75
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-07-23,02:08:18,Soanpapdi,Local,No,23,7,17.06,30.12
Ridhi's Pan Shop,131,7:00 - 21:00,Yug Vala,10351,"42/063, Nayak Path",New Delhi,Delhi,2025-08-07,16:18:04,Cigarettes,International,Yes,90,90,39.29,444.86
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-16,22:30:55,Match Boxes,Local,No,62,42,20.79,124.51
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-30,07:34:40,Cigarettes,International,Yes,37,37,28.17,211.95
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-27,01:11:43,Lighters,Local,Yes,30,13,55.53,77.9
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-17,23:40:20,Chewing Gum,International,Yes,70,2,15.03,8.05
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-05,16:06:12,Soanpapdi,Local,No,84,11,33.8,52.7
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-19,06:26:11,Biscuits,International,Yes,35,4,24.01,19.02
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-11,17:56:16,Biscuits,Domestic,Yes,5,1,46.09,14.59
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-31,19:43:13,Cigarettes,International,Yes,39,8,27.02,58.67
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-26,08:56:45,Sweets,Local,No,59,10,24.01,88.35
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-14,22:31:39,Mysorepak,Local,No,25,2,24.74,8.64
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-08,07:53:27,Soanpapdi,Local,No,8,4,34.75,42.2
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-20,06:03:20,Soda,Domestic,Yes,18,3,25.63,22.92
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-18,14:02:11,Lighters,Local,Yes,61,29,3.9,27.2
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-24,21:23:29,Cigarettes,Domestic,Yes,30,23,11.38,42.53
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-12,16:03:01,Peanuts,Local,No,66,34,51.78,228.82
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-03,17:19:30,Biscuits,International,Yes,44,29,53.83,361.28
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-24,13:23:55,Peanuts,Local,No,55,9,21.72,51.1
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-02,08:52:36,Match Boxes,Local,No,13,5,8.66,10.72
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-16,02:19:10,Match Boxes,Local,No,65,8,38.12,68.92
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-22,19:53:26,Biscuits,International,Yes,10,7,57.68,110.61
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-19,13:20:25,Chocolates,International,Yes,47,11,53.23,230.17
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-09,05:03:26,Biscuits,International,Yes,20,8,29.52,58.78
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-06,11:42:37,Soanpapdi,Local,No,31,10,43.95,146.13
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-01,09:50:03,Drinks,International,Yes,39,19,57.32,270.36
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-04,05:22:26,Match Boxes,Local,No,100,78,20.93,309.47
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-20,10:34:39,Soanpapdi,Local,No,7,7,45.22,96.9
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-20,00:55:44,Soda,International,Yes,78,22,10.37,85.53
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-06,03:24:24,Peanuts,Local,No,76,40,37.95,460.25
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-28,10:03:32,Biscuits,International,Yes,5,5,19.14,23.14
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-08,09:26:35,Biscuits,International,Yes,60,3,16.64,5.04
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-27,05:34:02,Mysorepak,Local,No,28,16,4.32,20.9
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-02,16:22:39,Match Boxes,Local,No,85,72,48.84,1240.91
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-12,03:35:10,Chips,Domestic,Yes,37,32,32.3,201.05
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-07,08:15:01,Lighters,Local,Yes,10,8,33.5,67.3
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-29,16:37:15,Chips,Domestic,Yes,57,52,38.56,556.19
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-21,08:02:24,Drinks,Domestic,Yes,81,49,4.06,75.74
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-08,16:20:18,Soda,Domestic,Yes,51,28,23.93,158.5
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-23,10:58:24,Lighters,Local,Yes,13,3,52.04,31.4
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-20,20:54:15,Chocolates,Domestic,Yes,96,56,19.33,395.61
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-09,11:59:02,Cigarettes,International,Yes,44,18,33.95,235.2
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-31,01:11:55,Soda,Domestic,Yes,92,39,53.02,663.24
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-16,12:31:25,Drinks,Domestic,Yes,43,25,40.43,243.57
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-06,21:32:56,Drinks,International,Yes,53,10,38.15,104.07
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-17,14:18:04,Peanuts,Local,No,27,11,25.39,64.83
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-17,19:41:01,Chewing Gum,Domestic,Yes,40,20,26.31,154.01
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-04,09:39:48,Match Boxes,Local,No,79,26,36.66,210.99
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-03,17:56:59,Lighters,Local,Yes,83,49,21.93,331.86
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-07,02:10:58,Mysorepak,Local,No,35,26,14.45,86.82
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-31,02:10:53,Sweets,Local,No,79,19,22.35,99.13
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-06,00:21:49,Soanpapdi,Local,No,45,4,36.21,53.25
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-19,23:41:58,Lighters,Local,Yes,94,63,37.35,863.77
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-03,13:03:06,Jelly,Local,No,81,63,40.86,935.85
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-07,15:50:25,Sweets,Local,No,28,20,5.41,14.84
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-08,05:17:03,Cigarettes,Domestic,Yes,6,3,42.57,18.74
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-04,05:13:27,Cigarettes,Domestic,Yes,91,44,53.44,456.32
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-07,16:05:38,Biscuits,Domestic,Yes,79,45,49.22,613.67
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-07-24,23:36:05,Mysorepak,Local,No,89,13,30.61,115.1
Faras's Pan Shop,90,7:00 - 21:00,Gabriel Grewal,11308,"H.No. 44
Khalsa Road",Howrah,West Bengal,2025-08-04,11:33:41,Drinks,International,Yes,53,5,43.69,86.15
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-06,22:24:24,Cigarettes,Domestic,Yes,21,7,9.22,8.6
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-01,03:19:20,Cigarettes,Domestic,Yes,96,41,8.46,88.58
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-11,15:12:22,Biscuits,Domestic,Yes,31,27,11.86,36.77
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-15,11:30:19,Match Boxes,Local,No,6,1,25.81,3.5
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-30,04:21:07,Chocolates,International,Yes,22,15,45.05,216.2
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-22,22:49:25,Sweets,Local,No,78,17,55.67,177.85
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-16,05:32:35,Sweets,Local,No,48,25,4.93,31.96
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-01,23:17:25,Chocolates,Domestic,Yes,76,24,45.73,290.8
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-14,12:58:54,Sweets,Local,No,93,13,22.89,103.34
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-25,11:28:41,Lighters,Local,Yes,77,10,33.56,50.9
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-07-23,11:04:21,Lighters,Local,Yes,28,1,12.55,3.68
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-06,20:10:19,Lighters,Local,Yes,95,46,16.1,145.77
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-03,20:00:35,Cigarettes,International,Yes,75,41,29.01,154.44
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-04,14:54:08,Soanpapdi,Local,No,37,19,4.31,8.88
Sudiksha's Pan Shop,144,8:00 - 23:00,Omya Dubey,3948,"35/37
Desai",Pune,Maharashtra,2025-08-04,18:03:18,Chocolates,Domestic,Yes,84,34,20.99,122.99
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-18,03:15:28,Peanuts,Local,No,47,25,22.4,210.82
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-24,19:27:10,Soda,International,Yes,38,6,31.02,32.63
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-28,10:42:42,Drinks,International,Yes,70,62,15.73,104.32
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-07,06:07:43,Peanuts,Local,No,79,51,42.63,761.55
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-04,11:13:53,Biscuits,International,Yes,97,39,25.45,285.2
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-08,21:45:22,Drinks,International,Yes,54,42,12.35,199.57
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-24,00:33:26,Chips,Domestic,Yes,82,23,18.38,105.38
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-25,12:54:54,Chocolates,Domestic,Yes,42,6,7.67,13.01
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-08-06,10:47:02,Cigarettes,International,Yes,15,11,48.89,172.92
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-24,10:40:55,Lighters,Local,Yes,100,42,52.0,781.85
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-25,07:39:31,Cigarettes,Domestic,Yes,8,4,29.09,36.08
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-13,13:07:43,Jelly,Local,No,85,60,15.37,359.95
Ayushman's Pan Shop,136,9:00 - 23:00,Tanish Gera,7510,"65
Raju Chowk",Coimbatore,Tamil Nadu,2025-07-22,09:06:24,Cigarettes,Domestic,Yes,31,16,55.9,114.14
